Timestamp,VoltageRmsMin,VoltageRmsAvg,VoltageRmsMax,CurrentRmsMin,CurrentRmsAvg,CurrentRmsMax,RealPowerMin,RealPowerAvg,RealPowerMax,ReactivePowerMin,ReactivePowerAvg,ReactivePowerMax,ApparentPowerMin,ApparentPowerAvg,ApparentPowerMax,FrequencyMin,FrequencyAvg,FrequencyMax,RowIndex
2023-06-22 13:36:00,196.8,197.5,198.1,28.662,28.891,29.109,5.655,5.703,5.743,-0.171,-0.16,-0.148,5.66,5.709,5.751,59.983,59.992,60.003,153
2023-06-22 13:37:00,197.2,197.7,198.1,28.673,28.891,29.109,5.666,5.707,5.747,-0.171,-0.16,-0.147,5.672,5.713,5.753,59.978,60,60.02,154
2023-06-22 13:38:00,196.9,197.7,198.2,28.662,28.902,29.097,5.666,5.708,5.744,-0.172,-0.16,-0.149,5.67,5.714,5.75,59.971,59.982,59.993,155
2023-06-22 13:39:00,197,197.6,198.2,28.673,28.902,29.109,5.665,5.705,5.739,-0.173,-0.159,-0.15,5.671,5.711,5.746,59.976,59.983,59.993,156
2023-06-22 13:40:00,197.1,197.6,198,28.673,28.891,29.086,5.661,5.702,5.736,-0.17,-0.16,-0.148,5.667,5.708,5.742,59.966,59.977,59.988,157
2023-06-22 13:41:00,197.1,197.5,197.9,28.696,28.891,29.086,5.663,5.701,5.739,-0.171,-0.16,-0.148,5.67,5.707,5.745,59.97,59.985,60,158
2023-06-22 13:42:00,196.9,197.3,197.9,28.65,28.902,29.12,5.654,5.697,5.747,-0.17,-0.159,-0.145,5.66,5.703,5.755,59.977,59.988,59.998,159
2023-06-22 13:43:00,197,197.6,198.1,28.673,28.902,29.086,5.658,5.704,5.74,-0.174,-0.16,-0.147,5.664,5.71,5.746,59.967,59.974,59.982,160
2023-06-22 13:44:00,196.8,197.3,197.9,28.685,28.891,29.097,5.645,5.695,5.733,-0.172,-0.159,-0.147,5.652,5.701,5.74,59.963,59.976,59.987,161
2023-06-22 13:45:00,197,197.5,198.1,28.696,28.902,29.109,5.66,5.703,5.739,-0.171,-0.159,-0.148,5.668,5.709,5.745,59.966,59.973,59.98,162
2023-06-22 13:46:00,197,197.4,198,28.65,28.891,29.109,5.653,5.7,5.733,-0.171,-0.159,-0.147,5.659,5.706,5.739,59.96,59.967,59.976,163
2023-06-22 13:47:00,197,197.5,198,28.696,28.891,29.086,5.662,5.702,5.741,-0.17,-0.159,-0.148,5.669,5.708,5.746,59.953,59.968,59.984,164
2023-06-22 13:48:00,196.7,197.2,197.7,28.65,28.891,29.12,5.649,5.693,5.734,-0.169,-0.158,-0.146,5.656,5.7,5.74,59.971,59.984,59.999,165
2023-06-22 13:49:00,196.8,197.3,197.9,28.65,28.902,29.131,5.66,5.697,5.736,-0.171,-0.158,-0.146,5.666,5.703,5.741,59.969,59.982,59.991,166
2023-06-22 13:50:00,196.7,197.2,197.9,28.662,28.891,29.097,5.649,5.694,5.735,-0.171,-0.158,-0.147,5.655,5.701,5.742,59.96,59.975,59.989,167
2023-06-22 13:51:00,196.9,197.3,197.8,28.685,28.902,29.12,5.652,5.697,5.735,-0.17,-0.158,-0.148,5.659,5.703,5.741,59.971,59.987,60.003,168
2023-06-22 13:52:00,196.6,197.2,197.8,28.65,28.902,29.109,5.658,5.697,5.739,-0.169,-0.158,-0.145,5.663,5.703,5.745,59.972,59.99,60.005,169
2023-06-22 13:53:00,196.8,197.3,198,28.673,28.914,29.097,5.661,5.7,5.739,-0.171,-0.158,-0.147,5.668,5.706,5.746,59.989,60.001,60.01,170
2023-06-22 13:54:00,196.6,197.3,197.9,28.685,28.914,29.131,5.644,5.701,5.749,-0.17,-0.158,-0.148,5.65,5.707,5.754,59.995,60.005,60.012,171
2023-06-22 13:55:00,197,197.4,198,28.685,28.902,29.109,5.651,5.703,5.74,-0.171,-0.159,-0.148,5.659,5.709,5.747,60,60.01,60.02,172
2023-06-22 13:56:00,197,197.4,197.9,28.685,28.914,29.12,5.656,5.703,5.741,-0.171,-0.159,-0.146,5.663,5.709,5.746,59.999,60.009,60.02,173
2023-06-22 13:57:00,197,197.6,198,28.708,28.902,29.12,5.667,5.704,5.741,-0.172,-0.159,-0.148,5.672,5.71,5.746,59.987,60.001,60.017,174
2023-06-22 13:58:00,197.2,197.7,198.2,28.696,28.902,29.131,5.671,5.709,5.755,-0.174,-0.16,-0.146,5.677,5.715,5.761,60.002,60.015,60.029,175
2023-06-22 13:59:00,197.3,197.8,198.4,28.685,28.902,29.097,5.666,5.71,5.748,-0.17,-0.159,-0.149,5.673,5.717,5.754,60.004,60.01,60.02,176
2023-06-22 14:00:00,197.1,197.6,198.3,28.685,28.902,29.143,5.665,5.706,5.751,-0.175,-0.159,-0.148,5.672,5.713,5.759,60.001,60.011,60.022,177
2023-06-22 14:01:00,197.2,197.6,198.2,28.685,28.891,29.086,5.663,5.706,5.742,-0.171,-0.159,-0.148,5.671,5.712,5.749,59.999,60.011,60.025,178
2023-06-22 14:02:00,196.9,197.5,198.2,28.719,28.902,29.074,5.666,5.704,5.74,-0.171,-0.159,-0.148,5.671,5.71,5.746,60.003,60.017,60.026,179
2023-06-22 14:03:00,197.2,197.7,198.2,28.616,28.902,29.131,5.67,5.709,5.748,-0.171,-0.159,-0.147,5.677,5.716,5.754,59.985,60.005,60.02,180
2023-06-22 14:04:00,197.1,197.6,198.1,28.685,28.902,29.097,5.668,5.706,5.745,-0.171,-0.159,-0.145,5.674,5.712,5.751,59.982,60,60.025,181
2023-06-22 14:05:00,197.1,197.4,197.9,28.673,28.902,29.109,5.659,5.703,5.742,-0.171,-0.159,-0.148,5.666,5.709,5.749,59.976,59.988,59.995,182
2023-06-22 14:06:00,196.9,197.4,198,28.685,28.902,29.143,5.658,5.703,5.742,-0.17,-0.159,-0.146,5.665,5.709,5.748,59.963,59.979,59.994,183
2023-06-22 14:07:00,197,197.5,198,28.685,28.914,29.097,5.662,5.705,5.743,-0.169,-0.159,-0.147,5.668,5.711,5.749,59.968,59.985,60.002,184
2023-06-22 14:08:00,196.8,197.3,197.9,28.719,28.902,29.097,5.655,5.698,5.737,-0.171,-0.158,-0.147,5.661,5.704,5.744,59.983,59.992,60.003,185
2023-06-22 14:09:00,197.1,197.5,198,28.65,28.902,29.097,5.658,5.702,5.741,-0.171,-0.159,-0.144,5.663,5.708,5.747,59.994,60.001,60.011,186
2023-06-22 14:10:00,196.8,197.4,198,28.627,28.891,29.109,5.656,5.699,5.735,-0.171,-0.159,-0.148,5.663,5.705,5.741,59.989,60.002,60.01,187
2023-06-22 14:11:00,196.5,197.3,197.9,28.662,28.891,29.097,5.64,5.697,5.737,-0.171,-0.159,-0.146,5.645,5.703,5.743,59.988,59.998,60.011,188
2023-06-22 14:12:00,196.9,197.4,198,28.696,28.902,29.097,5.664,5.702,5.746,-0.172,-0.159,-0.147,5.67,5.708,5.752,59.973,59.996,60.019,189
2023-06-22 14:13:00,196.9,197.6,198.1,28.673,28.902,29.097,5.657,5.704,5.745,-0.172,-0.159,-0.147,5.662,5.71,5.75,59.999,60.008,60.017,190
2023-06-22 14:14:00,197,197.5,198,28.696,28.891,29.097,5.666,5.702,5.74,-0.171,-0.159,-0.147,5.672,5.708,5.747,59.998,60.006,60.017,191
2023-06-22 14:15:00,197,197.5,198.1,28.673,28.891,29.109,5.658,5.7,5.744,-0.17,-0.159,-0.147,5.663,5.706,5.749,59.988,59.994,60.002,192
2023-06-22 14:16:00,197.1,197.5,198,28.685,28.879,29.097,5.661,5.7,5.741,-0.172,-0.16,-0.148,5.667,5.706,5.747,59.987,59.994,59.999,193
2023-06-22 14:17:00,197.1,197.4,198,28.616,28.879,29.12,5.65,5.698,5.746,-0.171,-0.159,-0.147,5.656,5.704,5.753,59.988,59.999,60.011,194
2023-06-22 14:18:00,197.1,197.4,198,28.65,28.891,29.143,5.66,5.7,5.746,-0.172,-0.159,-0.147,5.665,5.706,5.752,59.985,59.996,60.008,195
2023-06-22 14:19:00,196.6,197.5,198.1,28.65,28.879,29.074,5.658,5.7,5.738,-0.172,-0.16,-0.149,5.663,5.706,5.745,59.987,59.995,60.002,196
2023-06-22 14:20:00,197,197.6,198.1,28.696,28.891,29.086,5.658,5.703,5.74,-0.172,-0.16,-0.145,5.664,5.709,5.746,59.989,60,60.007,197
2023-06-22 14:21:00,196.9,197.4,198.1,28.65,28.891,29.109,5.657,5.698,5.744,-0.172,-0.159,-0.149,5.663,5.705,5.75,59.985,60.001,60.019,198
2023-06-22 14:22:00,197,197.5,198.1,28.696,28.891,29.086,5.661,5.701,5.743,-0.173,-0.16,-0.148,5.667,5.708,5.75,59.976,59.998,60.027,199
2023-06-22 14:23:00,197.2,197.6,198,28.662,28.902,29.143,5.661,5.705,5.755,-0.17,-0.16,-0.146,5.668,5.711,5.761,59.984,59.995,60.005,200
2023-06-22 14:24:00,197,197.6,198.2,28.685,28.902,29.131,5.663,5.707,5.75,-0.172,-0.16,-0.148,5.668,5.714,5.756,59.978,59.992,60.002,201
2023-06-22 14:25:00,0,57.3,208.9,0,8.282,29.12,-0.015,1.635,5.74,-0.35,-0.046,0,0,1.637,5.748,59.977,59.982,59.984,202
2023-06-22 14:26:00,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,59.984,59.984,59.984,203
